1-file, 2-file, 3-file, 4-file, 5-file, 6-file, 7-file, 8-file, 9-file, 10-file
1.2034742832183838, 2.5347673892974854, 3.6049091815948486, 4.853459358215332, 6.279753684997559, 11.000842332839966, 12.964825630187988, 12.91861629486084, 14.224927425384521, 18.171903610229492
1.218454122543335, 2.442558765411377, 3.69187068939209, 6.094504117965698, 6.936292886734009, 9.888899326324463, 11.179857730865479, 12.393044233322144, 15.18748688697815, 12.633184432983398
1.2208645343780518, 2.5506937503814697, 4.565332412719727, 9.907707214355469, 6.987870693206787, 9.907229900360107, 15.140969276428223, 13.025887489318848, 14.968935489654541, 13.454606056213379
1.2191736698150635, 2.4402310848236084, 4.1326751708984375, 5.831806421279907, 6.788095235824585, 9.69854998588562, 12.232764959335327, 15.497383832931519, 13.077813386917114, 14.988463878631592
1.211198329925537, 3.1123573780059814, 5.015590667724609, 8.929741859436035, 6.827025413513184, 9.025853633880615, 13.969041347503662, 9.722535133361816, 11.077073812484741, 12.62828278541565
4.1554906368255615, 2.498924493789673, 4.346507787704468, 9.564861297607422, 6.402325391769409, 9.746996641159058, 10.419870376586914, 11.762854099273682, 13.250549793243408, 17.53047823905945
1.382232666015625, 2.4728851318359375, 5.045232057571411, 5.032496452331543, 7.917043924331665, 8.59108829498291, 9.6934335231781, 13.415125608444214, 14.5137779712677, 14.13224744796753
1.2616429328918457, 2.401160717010498, 4.356749534606934, 10.282180309295654, 8.067996263504028, 9.490268230438232, 9.672819137573242, 12.7119140625, 10.924112558364868, 12.474064588546753
1.195183515548706, 2.6874544620513916, 5.9883904457092285, 8.776811361312866, 7.018638610839844, 9.123118162155151, 11.861756801605225, 13.123612642288208, 18.725269079208374, 14.879058122634888
1.2235262393951416, 2.5269417762756348, 4.4670984745025635, 9.821027278900146, 8.833722114562988, 9.792259931564331, 9.236259937286377, 13.737756252288818, 14.507583141326904, 12.872488498687744
