64, 128, 196, 256, 320, 384, 448, 512, 576, 640
3.9772918224334717, 7.406439304351807, 12.177582740783691, 11.539772510528564, 19.923646926879883, 21.697556257247925, 31.70334029197693, 38.43528699874878, 27.37565779685974, 30.964821100234985
3.9331328868865967, 6.276208162307739, 10.124248266220093, 12.165946960449219, 16.32802176475525, 19.85399031639099, 21.129255533218384, 27.710718870162964, 26.535847902297974, 28.845205783843994
3.6023640632629395, 10.323402643203735, 8.367644309997559, 12.138908624649048, 13.597437858581543, 17.725980281829834, 19.947713375091553, 24.916065454483032, 29.292055368423462, 30.51447892189026
3.6014764308929443, 6.715873956680298, 9.35960578918457, 14.10686445236206, 15.757503271102905, 17.805080890655518, 20.916529655456543, 22.441722631454468, 26.223156690597534, 28.730615377426147
3.8158557415008545, 5.470007419586182, 9.667532682418823, 11.507249355316162, 14.820586204528809, 18.379939556121826, 21.475914239883423, 25.174330711364746, 25.057637929916382, 29.885490894317627
3.1859288215637207, 6.159994602203369, 8.844509363174438, 19.727479219436646, 14.21786117553711, 17.779292583465576, 20.770188093185425, 23.07961416244507, 25.32351064682007, 28.94426965713501
3.294769763946533, 6.151085376739502, 13.229636192321777, 11.440996885299683, 15.752202033996582, 23.395339012145996, 20.851561307907104, 22.037205934524536, 26.34961438179016, 28.591552019119263
3.331179618835449, 5.737705707550049, 8.26997685432434, 12.510215044021606, 15.588515043258667, 19.006343126296997, 23.64874505996704, 25.15943932533264, 27.34122323989868, 30.908826112747192
3.841921329498291, 6.610849857330322, 9.1847984790802, 12.025760412216187, 15.088694334030151, 18.14430332183838, 22.07021403312683, 29.883121967315674, 27.100212574005127, 49.42163610458374
3.749361276626587, 6.3320088386535645, 9.000359058380127, 12.725907325744629, 14.16050100326538, 19.186136960983276, 31.79204225540161, 39.23306226730347, 34.688119888305664, 26.794211387634277
