1-file, 2-file, 3-file, 4-file, 5-file, 6-file, 7-file, 8-file, 9-file, 10-file
0.550922155380249, 1.1010651588439941, 2.5865273475646973, 2.206134557723999, 2.7750275135040283, 3.3254199028015137, 3.8656980991363525, 4.380792856216431, 5.839846134185791, 6.268293380737305
0.5741689205169678, 1.1416449546813965, 1.6845080852508545, 2.4579668045043945, 2.992967128753662, 3.3488199710845947, 4.076700687408447, 4.662909507751465, 5.202756404876709, 5.5222344398498535
0.560291051864624, 1.132634162902832, 2.4296493530273438, 2.212648391723633, 3.652193784713745, 3.569679021835327, 3.8880455493927, 4.750855922698975, 11.750319242477417, 11.106246709823608
2.7989614009857178, 6.499488115310669, 7.533034324645996, 3.216212034225464, 3.900829553604126, 17.75370454788208, 7.081563472747803, 21.661186695098877, 8.037997007369995, 20.447487831115723
0.8528108596801758, 1.6886966228485107, 2.364299774169922, 6.651978254318237, 13.369669437408447, 6.098001956939697, 11.412965059280396, 6.983037710189819, 13.21707558631897, 14.913759469985962
3.688284397125244, 5.935503721237183, 2.1591687202453613, 3.6480231285095215, 3.598661422729492, 15.967911958694458, 5.844147682189941, 22.584309101104736, 7.380842447280884, 22.566354274749756
0.899261474609375, 3.8709256649017334, 2.4055674076080322, 3.4816370010375977, 10.53946328163147, 10.271261930465698, 18.69508695602417, 6.442618131637573, 24.765893936157227, 9.09010624885559
3.35038161277771, 5.6442975997924805, 6.367790699005127, 3.540663003921509, 5.031715154647827, 17.72734045982361, 5.766628980636597, 23.035764932632446, 7.6404078006744385, 25.103019952774048
0.9325919151306152, 1.5490226745605469, 2.747544050216675, 3.485295057296753, 14.078105926513672, 4.921732664108276, 13.282347202301025, 7.2226879596710205, 16.58031916618347, 9.428106546401978
0.9858245849609375, 5.683200120925903, 8.20671820640564, 3.98013973236084, 4.269308090209961, 16.135051250457764, 5.498427867889404, 20.611868143081665, 6.931148290634155, 8.43957805633545
