1-file, 2-file, 3-file, 4-file, 5-file, 6-file, 7-file, 8-file, 9-file, 10-file
0.6340527534484863, 1.1564624309539795, 1.6876235008239746, 2.4368672370910645, 2.859886646270752, 3.448622941970825, 4.014569520950317, 4.893994331359863, 5.130336761474609, 5.750265598297119
0.5878908634185791, 1.185835361480713, 2.5233702659606934, 2.293186664581299, 2.9222137928009033, 3.5990471839904785, 3.9934935569763184, 4.607654094696045, 5.172051906585693, 5.800998210906982
0.5840165615081787, 1.1548948287963867, 1.7709400653839111, 2.282660484313965, 2.8854012489318848, 3.516908645629883, 4.770300388336182, 5.4392499923706055, 5.444737672805786, 35.011516094207764
2.096606492996216, 6.475705146789551, 9.49008584022522, 3.7243356704711914, 4.667737245559692, 11.061766862869263, 12.31869101524353, 8.535089015960693, 15.326378345489502, 19.25502061843872
0.7827656269073486, 1.9554574489593506, 3.069432497024536, 4.501827239990234, 14.54332447052002, 5.74839448928833, 22.81420612335205, 7.522000789642334, 24.381197452545166, 9.764423847198486
3.6325840950012207, 6.559845447540283, 5.409550666809082, 3.851550817489624, 5.2258710861206055, 15.551583051681519, 7.113255977630615, 9.497348070144653, 14.249679327011108, 18.342411518096924
1.1761062145233154, 2.040403127670288, 3.6401498317718506, 3.58479642868042, 4.617615222930908, 17.17056131362915, 6.29498553276062, 18.09624409675598, 9.215616464614868, 16.98536443710327
2.2093610763549805, 6.403040647506714, 9.759744644165039, 3.8076016902923584, 4.593374013900757, 13.948454856872559, 9.455182790756226, 8.065683364868164, 16.266841650009155, 17.072353839874268
0.9051835536956787, 1.9662046432495117, 2.632887125015259, 4.099245071411133, 15.545614004135132, 7.699373006820679, 7.5415778160095215, 23.903589487075806, 23.828430891036987, 9.020857095718384
1.0372555255889893, 3.1299080848693848, 7.981536149978638, 9.369337797164917, 4.543320894241333, 17.401278018951416, 8.569859027862549, 7.648572206497192, 17.100614070892334, 10.079450368881226
