1-file, 2-file, 3-file, 4-file, 5-file, 6-file, 7-file, 8-file, 9-file, 10-file
4.639525890350342, 19.526288270950317, 6.2713165283203125, 16.18262028694153, 34.37502145767212, 38.82504105567932, 39.12646150588989, 52.17726182937622, 40.31190824508667, 39.92104411125183
12.211274147033691, 4.331273555755615, 7.349869012832642, 15.358915090560913, 40.838502407073975, 31.89710307121277, 34.57834815979004, 41.01664185523987, 118.49517321586609, 84.39838075637817
7.829324960708618, 12.664698600769043, 27.276554584503174, 28.471434354782104, 40.168368339538574, 36.60054111480713, 45.056702613830566, 23.670181274414062, 44.44009256362915, 39.0934534072876
9.198060750961304, 4.589044809341431, 27.50794506072998, 29.25461506843567, 26.822758674621582, 39.219709634780884, 38.904839277267456, 57.78701424598694, 45.451101779937744, 47.450891733169556
8.03316068649292, 10.891613245010376, 25.9044508934021, 26.13542103767395, 19.81438970565796, 12.969645500183105, 19.158902168273926, 55.06610918045044, 48.911360025405884, 48.68768525123596
4.490435600280762, 4.372453212738037, 27.055381774902344, 25.445310831069946, 10.893730878829956, 38.62847566604614, 40.36769723892212, 41.42431282997131, 60.390156745910645, 46.07319736480713
7.021409273147583, 18.748868465423584, 20.28995132446289, 10.9872465133667, 13.900362730026245, 14.404381036758423, 41.45366883277893, 41.47869062423706, 48.03027892112732, 56.01242542266846
6.236962795257568, 17.848240852355957, 21.20781683921814, 30.21000576019287, 36.983948707580566, 33.089606523513794, 22.495980501174927, 44.139426708221436, 56.63203144073486, 68.34980654716492
7.4300782680511475, 11.631287813186646, 6.686996698379517, 14.863320112228394, 37.67042422294617, 36.893794536590576, 52.51841688156128, 33.865206480026245, 57.31185793876648, 65.99257373809814
3.7910990715026855, 7.494654178619385, 19.616554975509644, 27.804701805114746, 28.87914776802063, 33.592785120010376, 44.333367109298706, 44.99516701698303, 52.22923135757446, 53.52149987220764
